Index,Valeur fonciere,Commune,Code departement,Section,Nombre de lots,Surface reelle bati
5000,31480000.0,NICE,6,MN,1,1.3204701174448894
5001,31480000.0,NICE,6,MN,1,0.9037857717429492
5002,31480000.0,NICE,6,MN,1,-0.7976753065399735
5003,31480000.0,NICE,6,MN,1,0.8690620762677875
5004,31480000.0,NICE,6,MN,1,2.709417936451357
5005,31480000.0,NICE,6,MN,1,-0.6587805246393268
5006,31480000.0,NICE,6,MN,1,0.13986447128939208
5054,31480000.0,NICE,6,MN,1,-0.38099096083803324
5055,31480000.0,NICE,6,MN,1,-0.5893331336890034
5056,31480000.0,NICE,6,MN,1,0.3134829486652005
5057,31480000.0,NICE,6,MN,1,1.146851640069081
5058,31480000.0,NICE,6,MN,1,0.17458816676455377
5059,31480000.0,NICE,6,MN,1,1.2510227264945661
5060,31480000.0,NICE,6,MN,1,1.146851640069081
5061,31480000.0,NICE,6,MN,1,0.17458816676455377
5062,31480000.0,NICE,6,MN,1,1.146851640069081
5063,31480000.0,NICE,6,MN,1,1.146851640069081
5064,31480000.0,NICE,6,MN,1,0.17458816676455377
5065,31480000.0,NICE,6,MN,1,1.146851640069081
5066,31480000.0,NICE,6,MN,1,0.6259962079416557
5067,31480000.0,NICE,6,MN,1,0.9385094672181109
5068,31480000.0,NICE,6,MN,1,1.5635359857710214
5069,31480000.0,NICE,6,MN,1,-0.34626726536287156
5070,31480000.0,NICE,6,MN,1,-0.7282279155896502
5143,31480000.0,NICE,6,MN,1,-0.6587805246393268
5144,31480000.0,NICE,6,MN,1,1.042680553643596
5145,31480000.0,NICE,6,MN,1,0.13986447128939208
5146,31480000.0,NICE,6,MN,1,0.41765403509068555
5147,31480000.0,NICE,6,MN,1,0.6259962079416557
5148,31480000.0,NICE,6,MN,1,0.13986447128939208
5149,31480000.0,NICE,6,MN,1,0.41765403509068555
5150,31480000.0,NICE,6,MN,1,1.042680553643596
5151,31480000.0,NICE,6,MN,1,0.13986447128939208
5152,31480000.0,NICE,6,MN,1,0.41765403509068555
5153,31480000.0,NICE,6,MN,1,0.8690620762677875
5154,31480000.0,NICE,6,MN,1,-0.7629516110648118
5155,31480000.0,NICE,6,MN,1,0.20931186223971546
5156,31480000.0,NICE,6,MN,1,3.126102282153297
5157,31480000.0,NICE,6,MN,1,0.0704170803390687
5158,31480000.0,NICE,6,MN,1,-0.7282279155896502
5159,31480000.0,NICE,6,MN,1,0.38293033961552386
5160,31480000.0,NICE,6,MN,1,1.3551938129200511
5161,31480000.0,NICE,6,MN,1,0.0009696893887453212
5162,31480000.0,NICE,6,MN,1,1.146851640069081
5163,31480000.0,NICE,6,MN,1,0.8690620762677875
5164,31480000.0,NICE,6,MN,1,0.0009696893887453212
5165,31480000.0,NICE,6,MN,1,1.146851640069081
5166,31480000.0,NICE,6,MN,1,1.3551938129200511
5167,31480000.0,NICE,6,MN,1,0.0009696893887453212
5168,31480000.0,NICE,6,MN,1,1.146851640069081
5169,31480000.0,NICE,6,MN,1,0.8690620762677875
5170,31480000.0,NICE,6,MN,1,-0.7976753065399735
5171,31480000.0,NICE,6,MN,1,0.9037857717429492
5172,31480000.0,NICE,6,MN,1,2.5357994590755486
5275,31480000.0,NICE,6,MN,1,1.2510227264945661
5276,31480000.0,NICE,6,MN,1,2.57052315455071
5277,31480000.0,NICE,6,MN,1,-0.2768198744125482
5278,31480000.0,NICE,6,MN,1,1.3551938129200511
5279,31480000.0,NICE,6,MN,1,0.13986447128939208
5280,31480000.0,NICE,6,MN,1,-0.5893331336890034
5281,31480000.0,NICE,6,MN,1,-0.5546094382138417
5282,31480000.0,NICE,6,MN,1,1.4593648993455361
5284,31480000.0,NICE,6,MN,1,0.17458816676455377
5285,31480000.0,NICE,6,MN,1,1.3551938129200511
5286,31480000.0,NICE,6,MN,1,1.4593648993455361
5287,31480000.0,NICE,6,MN,1,0.17458816676455377
5288,31480000.0,NICE,6,MN,1,1.3551938129200511
5290,31480000.0,NICE,6,MN,1,1.4593648993455361
5291,31480000.0,NICE,6,MN,1,0.17458816676455377
5292,31480000.0,NICE,6,MN,1,1.3551938129200511
5293,31480000.0,NICE,6,MN,1,0.6259962079416557
5294,31480000.0,NICE,6,MN,1,1.3551938129200511
5364,31480000.0,NICE,6,MN,1,0.24403555771487714
5365,31480000.0,NICE,6,MN,1,0.10514077581423038
5366,31480000.0,NICE,6,MN,1,-0.5893331336890034
5367,31480000.0,NICE,6,MN,1,2.3969046771749016
5368,31480000.0,NICE,6,MN,1,1.3551938129200511
5369,31480000.0,NICE,6,MN,1,0.38293033961552386
5370,31480000.0,NICE,6,MN,1,0.10514077581423038
5371,31480000.0,NICE,6,MN,1,-0.5893331336890034
5372,31480000.0,NICE,6,MN,1,2.3969046771749016
5373,31480000.0,NICE,6,MN,1,1.3551938129200511
5374,31480000.0,NICE,6,MN,1,0.38293033961552386
5375,31480000.0,NICE,6,MN,1,0.10514077581423038
5376,31480000.0,NICE,6,MN,1,-0.5893331336890034
5377,31480000.0,NICE,6,MN,1,2.3969046771749016
5378,31480000.0,NICE,6,MN,1,-0.17264878798706312
5379,31480000.0,NICE,6,MN,1,0.487101426041009
5380,31480000.0,NICE,6,MN,1,0.10514077581423038
5381,31480000.0,NICE,6,MN,1,0.695443598891979
5382,31480000.0,NICE,6,MN,1,2.0843914178984466
5383,31480000.0,NICE,6,MN,1,0.20931186223971546
5384,31480000.0,NICE,6,MN,1,-0.7629516110648118
5385,31480000.0,NICE,6,MN,1,1.042680553643596
5386,31480000.0,NICE,6,MN,1,2.014944026948123
5387,31480000.0,NICE,6,MN,1,0.20931186223971546
5388,31480000.0,NICE,6,MN,1,1.2162990310194044
5389,31480000.0,NICE,6,MN,1,2.014944026948123
5390,31480000.0,NICE,6,MN,1,0.20931186223971546
5391,31480000.0,NICE,6,MN,1,1.2162990310194044
5392,31480000.0,NICE,6,MN,1,2.014944026948123
5393,31480000.0,NICE,6,MN,1,0.20931186223971546
5394,31480000.0,NICE,6,MN,1,1.2162990310194044
5395,31480000.0,NICE,6,MN,1,1.5635359857710214
5460,155500.0,NICE,6,KW,1,-1.179635956766752
5462,273000.0,NICE,6,LC,2,-0.2073724834622248
5463,133500.0,NICE,6,IV,1,-1.2490833477170755
5468,840000.0,NICE,6,KL,2,0.24403555771487714
5473,645000.0,NICE,6,IX,2,1.3899175083952129
5477,124000.0,NICE,6,LA,1,-1.075464870341267
5478,205000.0,NICE,6,NS,2,-0.03375400608641637
5482,249000.0,NICE,6,LC,1,-0.6935042201144884
5484,190000.0,NICE,6,LE,2,-0.5893331336890034
5487,155000.0,NICE,6,ND,2,-0.9018463929654585
5491,285000.0,NICE,6,LV,3,0.03569338486390701
5492,157000.0,NICE,6,ED,1,-0.5893331336890034
5493,425800.0,NICE,6,LA,2,0.41765403509068555
5495,108000.0,NICE,6,MO,1,-1.075464870341267
5496,204250.0,NICE,6,MO,2,-0.7976753065399735
5500,235000.0,NICE,6,HC,2,0.0009696893887453212
5505,285250.0,NICE,6,DA,1,0.20931186223971546
5507,1000000.0,NICE,6,KM,1,-0.03375400608641637
5508,428000.0,NICE,6,LY,1,0.41765403509068555
5511,1539241.0,NICE,6,KY,2,5.591484660889777
5512,119950.0,NICE,6,IV,1,-0.2073724834622248
5513,155000.0,NICE,6,MS,2,-0.38099096083803324
5515,152500.0,NICE,6,MR,1,-1.2143596522419138
5517,144000.0,NICE,6,HD,2,-0.9018463929654585
5519,108000.0,NICE,6,HN,2,0.10514077581423038
5521,161000.0,NICE,6,MP,2,-0.6935042201144884
5523,152000.0,NICE,6,LO,1,-1.0407411748661053
5526,130000.0,NICE,6,MO,1,-1.3185307386673988
5535,325000.0,NICE,6,MP,1,0.5218251215161707
5536,388800.0,NICE,6,NB,2,0.487101426041009
5539,304500.0,NICE,6,KL,1,-0.41571465631319493
5542,147600.0,NICE,6,ND,1,-1.0407411748661053
5543,180500.0,NICE,6,IX,2,-0.4851620472635183
5547,112165.0,NICE,6,ED,2,-0.9712937839157819
5550,227000.0,NICE,6,NH,1,0.3482066441403622
5552,612000.0,NICE,6,KW,2,1.1815753355442427
5554,345000.0,NICE,6,LC,1,0.6607199034168174
5555,165000.0,NICE,6,NR,2,-0.41571465631319493
5557,370000.0,NICE,6,ND,2,-0.38099096083803324
5560,535000.0,NICE,6,EC,1,2.466352068125225
5565,365000.0,NICE,6,IX,1,0.9732331626932725
5568,300000.0,NICE,6,LB,1,0.3134829486652005
5569,2288000.0,NICE,6,LO,0,0.591272512466494
5571,2288000.0,NICE,6,LO,0,-0.9365700884406203
5572,2288000.0,NICE,6,LO,0,-0.9365700884406203
5576,275000.0,NICE,6,KV,2,0.03569338486390701
5578,123470.0,NICE,6,KO,1,-0.624056829164165
5579,400000.0,NICE,6,LS,2,0.8343383807926258
5583,420000.0,NICE,6,EA,1,0.7996146853174642
5586,110000.0,NICE,6,EB,2,-0.8671226974902969
5589,490000.0,NICE,6,LX,0,-0.6935042201144884
5590,490000.0,NICE,6,LX,0,1.1815753355442427
5591,145000.0,NICE,6,KO,1,-1.2490833477170755
5592,320000.0,NICE,6,LB,2,-0.06847770156157805
5596,282000.0,NICE,6,KY,1,-0.9365700884406203
5597,282000.0,NICE,6,KY,1,-0.8671226974902969
5598,80000.0,NICE,6,KY,1,-1.4574255205680455
5602,128000.0,NICE,6,NW,1,-1.179635956766752
5604,168800.0,NICE,6,IX,2,-0.2768198744125482
5605,133000.0,NICE,6,IX,1,-1.1449122612915903
5606,140000.0,NICE,6,LS,1,-1.075464870341267
5607,230000.0,NICE,6,LZ,2,0.8343383807926258
5610,154000.0,NICE,6,OC,2,-0.38099096083803324
5612,278000.0,NICE,6,HE,2,-0.31154356988770987
5617,125000.0,NICE,6,HZ,1,-0.624056829164165
5621,560000.0,NICE,6,NM,1,1.8760492450474764
5625,130000.0,NICE,6,EK,2,0.6259962079416557
5626,124000.0,NICE,6,KW,1,-1.2490833477170755
5628,420000.0,NICE,6,KL,2,0.0009696893887453212
5629,204456.0,NICE,6,LX,1,-0.38099096083803324
5631,310000.0,NICE,6,LV,2,-0.06847770156157805
5634,50560.0,NICE,6,IW,1,-1.3532544341425605
5636,213698.0,NICE,6,IW,2,-0.7282279155896502
5638,135000.0,NICE,6,OI,2,-0.9365700884406203
5640,100100.0,NICE,6,NI,1,-1.4227018250928838
5643,390000.0,NICE,6,NH,2,-0.2073724834622248
5645,507000.0,NICE,6,KX,3,2.223286199799093
5648,310000.0,NICE,6,LS,2,0.7648909898423024
5650,500000.0,NICE,6,OL,1,1.3551938129200511
5654,147000.0,NICE,6,EK,2,0.6259962079416557
5662,100000.0,NICE,6,LB,2,-0.9365700884406203
5664,332058.0,NICE,6,KY,1,-0.2073724834622248
5665,143000.0,NICE,6,MP,1,-1.1101885658164288
5666,245000.0,NICE,6,LA,2,-0.06847770156157805
5668,225000.0,NICE,6,NW,1,-0.31154356988770987
5669,95000.0,NICE,6,MR,1,-1.179635956766752
5670,220000.0,NICE,6,MP,1,-0.6587805246393268
5673,100000.0,NICE,6,MR,1,-1.2490833477170755
5677,180000.0,NICE,6,KW,1,-0.7976753065399735
5678,589070.0,NICE,6,IX,1,0.2787592531900388
5679,160144.0,NICE,6,IW,1,-0.17264878798706312
5680,507550.0,NICE,6,KV,1,-0.4504383517883566
5681,340000.0,NICE,6,IX,1,0.13986447128939208
5686,345000.0,NICE,6,OC,2,0.13986447128939208
5690,344000.0,NICE,6,IW,2,0.10514077581423038
5693,323100.0,NICE,6,EX,2,0.591272512466494
5694,342000.0,NICE,6,LA,1,1.1121279445939194
5695,40000.0,NICE,6,LD,1,-1.5615966069935305
5697,215000.0,NICE,6,IX,2,-0.13792509251190144
5698,460000.0,NICE,6,KY,2,0.695443598891979
5700,70000.0,NICE,6,LA,1,-1.4227018250928838
5702,273000.0,NICE,6,NO,1,0.9385094672181109
5704,260000.0,NICE,6,LT,1,0.0009696893887453212
5705,190000.0,NICE,6,NW,1,-0.9365700884406203
5707,270000.0,NICE,6,KO,1,-0.2073724834622248
5708,650000.0,NICE,6,KM,1,0.0009696893887453212
5709,650000.0,NICE,6,KM,1,-0.9712937839157819
5710,130000.0,NICE,6,EA,2,0.03569338486390701
5714,1600000.0,NICE,6,KW,0,-0.9018463929654585
5721,1600000.0,NICE,6,KW,0,4.6539448830604115
5722,1600000.0,NICE,6,KW,0,-0.8323990020151352
5723,1600000.0,NICE,6,KW,0,-0.8323990020151352
5725,1600000.0,NICE,6,KW,0,-0.9018463929654585
5726,1600000.0,NICE,6,KW,0,4.6539448830604115
5728,434370.0,NICE,6,OL,1,0.6259962079416557
5735,320000.0,NICE,6,LD,2,0.8343383807926258
5738,150000.0,NICE,6,LT,1,-0.9365700884406203
5742,95000.0,NICE,6,IX,1,-0.5546094382138417
5743,95000.0,NICE,6,IX,1,-0.5546094382138417
5744,250000.0,NICE,6,EW,2,-0.03375400608641637
5747,95000.0,NICE,6,HW,2,0.0704170803390687
5753,235000.0,NICE,6,LV,2,-0.10320139703673974
5757,405000.0,NICE,6,NH,1,0.7648909898423024
5762,110000.0,NICE,6,NE,1,-1.2143596522419138
5763,101000.0,NICE,6,LS,1,-1.075464870341267
5766,190000.0,NICE,6,ED,2,-0.06847770156157805
5769,270500.0,NICE,6,LZ,1,0.24403555771487714
5772,230000.0,NICE,6,LT,2,-0.6587805246393268
5774,1000000.0,NICE,6,MP,1,3.126102282153297
5777,228000.0,NICE,6,MY,2,0.8343383807926258
5780,550000.0,NICE,6,MO,2,0.7996146853174642
5784,495000.0,NICE,6,MP,2,1.1815753355442427
5786,222500.0,NICE,6,LA,1,-0.4504383517883566
5788,535000.0,NICE,6,MO,2,0.487101426041009
5792,340000.0,NICE,6,KO,1,0.9037857717429492
5793,500000.0,NICE,6,KV,2,-0.9712937839157819
5796,440000.0,NICE,6,MI,2,0.41765403509068555
5799,500000.0,NICE,6,ML,0,-0.2420961789373865
5800,500000.0,NICE,6,ML,0,0.6259962079416557
5805,500000.0,NICE,6,ML,0,-0.2420961789373865
5807,142600.0,NICE,6,IW,1,-0.8323990020151352
5810,124810.0,NICE,6,NY,2,0.2787592531900388
5811,474000.0,NICE,6,LB,1,1.2857464219697279
5812,330000.0,NICE,6,KS,1,0.38293033961552386
5813,310000.0,NICE,6,IV,2,0.0704170803390687
5816,455000.0,NICE,6,KO,1,0.7301672943671408
5820,261950.0,NICE,6,OE,2,0.20931186223971546
5823,155900.0,NICE,6,ED,2,-0.9365700884406203
5829,126320.0,NICE,6,ED,2,-1.0407411748661053
5830,750000.0,NICE,6,NW,1,-0.9018463929654585
5831,750000.0,NICE,6,NW,1,-0.9018463929654585
5833,750000.0,NICE,6,NW,1,-0.9018463929654585
5838,161190.0,NICE,6,LW,1,-1.0407411748661053
5841,245000.0,NICE,6,KT,1,-0.7282279155896502
5842,85000.0,NICE,6,KL,1,1.1815753355442427
5844,85000.0,NICE,6,KL,1,1.7024307676716681
5847,418300.0,NICE,6,OI,1,0.5218251215161707
5850,280000.0,NICE,6,IX,1,0.2787592531900388
5853,420000.0,NICE,6,HA,2,0.9732331626932725
5855,325000.0,NICE,6,LN,2,-0.7976753065399735
5856,325000.0,NICE,6,LN,2,-0.10320139703673974
5861,175000.0,NICE,6,KX,2,-0.7976753065399735
5864,200000.0,NICE,6,KY,1,-1.0060174793909435
5865,200000.0,NICE,6,KY,1,-1.0407411748661053
5866,145000.0,NICE,6,MI,1,-0.2768198744125482
5870,736600.0,NICE,6,KY,3,2.223286199799093
5871,173000.0,NICE,6,KT,2,-0.4851620472635183
5873,320000.0,NICE,6,NB,2,0.487101426041009
5876,170000.0,NICE,6,IW,1,-0.4504383517883566
5878,179000.0,NICE,6,NX,2,-0.4504383517883566
5879,147000.0,NICE,6,NH,2,-0.9018463929654585
5883,612000.0,NICE,6,KV,1,1.8066018540971531
5884,83000.0,NICE,6,EB,1,-1.5615966069935305
5885,83000.0,NICE,6,EB,1,-1.4574255205680455
5887,200000.0,NICE,6,NH,2,-0.10320139703673974
5888,275200.0,NICE,6,OH,1,0.3482066441403622
5890,187540.0,NICE,6,MP,2,-0.5546094382138417
5891,196000.0,NICE,6,IV,1,0.0009696893887453212
5893,197500.0,NICE,6,LI,2,0.4523777305658473
5894,132000.0,NICE,6,IV,2,-0.9018463929654585
5897,479950.0,NICE,6,KL,1,0.17458816676455377
5899,159310.0,NICE,6,NK,2,-0.31154356988770987
5902,179000.0,NICE,6,HC,2,0.20931186223971546
5909,293865.0,NICE,6,IX,2,0.13986447128939208
5912,230000.0,NICE,6,NX,2,0.591272512466494
5914,162264.0,NICE,6,IP,2,0.03569338486390701
5918,210000.0,NICE,6,LX,2,0.0009696893887453212
5919,331000.0,NICE,6,IX,2,-0.03375400608641637
5923,90000.0,NICE,6,KY,1,-0.7976753065399735
5924,315000.0,NICE,6,LC,1,-0.7282279155896502
5926,285000.0,NICE,6,NP,1,0.17458816676455377
5927,108000.0,NICE,6,IV,1,-1.2490833477170755
5929,205000.0,NICE,6,KT,1,-1.1101885658164288
5933,390000.0,NICE,6,LW,1,1.1121279445939194
5934,150000.0,NICE,6,KR,1,0.03569338486390701
5935,445700.0,NICE,6,NE,2,0.3134829486652005
5939,239000.0,NICE,6,HD,2,0.6259962079416557
5940,390000.0,NICE,6,NP,1,0.41765403509068555
5945,165000.0,NICE,6,IW,1,-0.4504383517883566
5946,142500.0,NICE,6,KR,1,-0.51988574273868
5947,237000.0,NICE,6,LO,2,0.41765403509068555
5949,369000.0,NICE,6,NM,1,0.24403555771487714
5952,373000.0,NICE,6,LS,2,0.3134829486652005
5954,268000.0,NICE,6,LC,2,-1.0060174793909435
5958,90000.0,NICE,6,HD,1,-1.2490833477170755
5959,321600.0,NICE,6,LA,1,-0.4851620472635183
5960,212000.0,NICE,6,LB,1,-0.38099096083803324
5962,179500.0,NICE,6,LS,2,0.13986447128939208
5963,142500.0,NICE,6,HA,1,-0.6587805246393268
5964,123000.0,NICE,6,LK,2,-0.17264878798706312
5966,166000.0,NICE,6,KX,1,-0.9018463929654585
5968,175000.0,NICE,6,NC,1,-0.5546094382138417
5971,189000.0,NICE,6,MO,1,-0.8323990020151352
5973,160000.0,NICE,6,EZ,2,0.0009696893887453212
5976,210000.0,NICE,6,IX,2,0.24403555771487714
5978,185000.0,NICE,6,MH,2,-0.10320139703673974
5982,330800.0,NICE,6,LS,2,0.3134829486652005
5985,265000.0,NICE,6,LZ,2,0.38293033961552386
5992,259000.0,NICE,6,LT,1,0.20931186223971546
5993,140000.0,NICE,6,DZ,2,-0.34626726536287156
5995,195000.0,NICE,6,OL,1,-0.4851620472635183
5996,265000.0,NICE,6,LO,1,0.0009696893887453212
5997,270900.0,NICE,6,KR,1,-0.5546094382138417
5998,207547.0,NICE,6,IX,2,0.03569338486390701
6000,290000.0,NICE,6,KX,2,0.695443598891979
6003,800000.0,NICE,6,LA,2,1.6677070721965064
6004,70000.0,NICE,6,KW,1,-1.1449122612915903
6005,138000.0,NICE,6,NX,2,0.0704170803390687
6007,270000.0,NICE,6,MH,2,0.5565488169913323
6011,401800.0,NICE,6,NE,1,0.41765403509068555
6014,140000.0,NICE,6,MH,1,-1.1449122612915903
6015,154750.0,NICE,6,KW,1,-1.1449122612915903
6016,170800.0,NICE,6,LP,1,-0.9365700884406203
6017,194000.0,NICE,6,OC,2,-0.03375400608641637
6097,320000.0,NICE,6,IX,2,0.41765403509068555
6099,262000.0,NICE,6,LC,1,0.7996146853174642
6102,180000.0,NICE,6,KX,2,-0.17264878798706312
6103,270000.0,NICE,6,KT,1,0.13986447128939208
6105,245000.0,NICE,6,NI,2,-0.10320139703673974
6108,291000.0,NICE,6,NH,2,0.5218251215161707
6111,190000.0,NICE,6,NX,2,0.0704170803390687
6115,120000.0,NICE,6,EH,2,-0.10320139703673974
6117,619000.0,NICE,6,LC,1,1.2857464219697279
6119,507650.0,NICE,6,KO,1,0.13986447128939208
6122,63000.0,NICE,6,KV,1,-1.3879781296177223
6126,459764.0,NICE,6,NO,2,1.5635359857710214
6130,80000.0,NICE,6,LT,1,-1.2490833477170755
6132,170000.0,NICE,6,KO,1,-1.075464870341267
6134,233000.0,NICE,6,IP,2,0.38293033961552386
6138,270000.0,NICE,6,IX,2,0.13986447128939208
6140,265000.0,NICE,6,KX,2,-0.7282279155896502
6143,433333.0,NICE,6,KO,2,1.2510227264945661
6147,170000.0,NICE,6,KY,2,-0.7976753065399735
6150,343000.0,NICE,6,NW,1,0.03569338486390701
6154,1249050.0,NICE,6,KS,1,3.785852496181369
6156,865000.0,NICE,6,KY,1,2.709417936451357
6158,145000.0,NICE,6,ED,2,-0.6935042201144884
6160,375000.0,NICE,6,KD,2,0.41765403509068555
6167,345000.0,NICE,6,LE,2,0.6259962079416557
6171,450501.0,NICE,6,LB,1,0.6259962079416557
6172,560000.0,NICE,6,KM,1,0.03569338486390701
6179,278600.0,NICE,6,KW,1,-0.6587805246393268
6180,590000.0,NICE,6,IZ,2,3.0913785866781356
6182,185000.0,NICE,6,OL,1,-0.5546094382138417
6185,258500.0,NICE,6,LM,1,-0.31154356988770987
6188,406000.0,NICE,6,IZ,1,-0.06847770156157805
6190,345000.0,NICE,6,LB,1,0.2787592531900388
6192,350000.0,NICE,6,EW,2,1.2162990310194044
6195,116600.0,NICE,6,NX,1,-0.4504383517883566
6197,365000.0,NICE,6,LE,1,1.3204701174448894
6198,101760.0,NICE,6,MO,1,-1.1449122612915903
6200,175000.0,NICE,6,HD,2,0.0009696893887453212
6201,227000.0,NICE,6,LB,2,-0.06847770156157805
6203,105000.0,NICE,6,MR,1,-1.2143596522419138
6205,220000.0,NICE,6,LO,1,-0.31154356988770987
6208,335000.0,NICE,6,LM,1,2.8483127183520036
6209,215000.0,NICE,6,KI,1,-0.9365700884406203
6211,230000.0,NICE,6,HA,2,0.0009696893887453212
6213,190000.0,NICE,6,LY,1,-0.5893331336890034
6216,202500.0,NICE,6,IX,2,1.8066018540971531
6219,360000.0,NICE,6,KW,2,0.7648909898423024
6222,240000.0,NICE,6,KY,1,-0.41571465631319493
6223,243200.0,NICE,6,IW,1,-0.34626726536287156
6226,185000.0,NICE,6,IM,2,0.8343383807926258
6228,168000.0,NICE,6,OC,2,0.695443598891979
6231,140000.0,NICE,6,ED,2,-1.0060174793909435
6238,105000.0,NICE,6,IX,1,-0.5893331336890034
6241,360000.0,NICE,6,IR,2,0.4523777305658473
6245,795000.0,NICE,6,KW,2,1.8760492450474764
6247,176650.0,NICE,6,MV,1,-0.7629516110648118
6251,435000.0,NICE,6,NT,2,1.4593648993455361
6252,210000.0,NICE,6,KW,1,-0.7282279155896502
6258,118500.0,NICE,6,MY,2,-0.2768198744125482
6260,115802.0,NICE,6,EA,1,-1.2143596522419138
6263,5000.0,NICE,6,HC,1,-1.0407411748661053
6270,200000.0,NICE,6,MI,1,-0.2768198744125482
6274,1254000.0,NICE,6,KV,3,1.7371544631468296
6275,215000.0,NICE,6,EH,1,0.10514077581423038
6279,344250.0,NICE,6,KY,2,0.3134829486652005
6281,182569.0,NICE,6,LE,1,-1.1101885658164288
6283,245000.0,NICE,6,IY,1,-0.38099096083803324
6287,245000.0,NICE,6,LO,2,0.0704170803390687
6290,600000.0,NICE,6,IV,2,1.5288122902958596
6295,234000.0,NICE,6,IY,2,-0.51988574273868
6296,330000.0,NICE,6,KO,1,0.8690620762677875
6299,415000.0,NICE,6,IZ,2,0.487101426041009
6301,153000.0,NICE,6,LX,2,-0.13792509251190144
6303,145000.0,NICE,6,OL,1,-1.1101885658164288
6305,199500.0,NICE,6,KS,1,-1.2143596522419138
6306,128000.0,NICE,6,LO,2,-1.0407411748661053
6309,50000.0,NICE,6,KR,1,-1.4574255205680455
6311,215000.0,NICE,6,KT,2,-0.7282279155896502
6312,125000.0,NICE,6,NS,1,-1.075464870341267
6317,327500.0,NICE,6,LX,2,1.2857464219697279
6319,380000.0,NICE,6,LX,2,0.20931186223971546
6323,180000.0,NICE,6,NX,1,-0.34626726536287156
6324,170000.0,NICE,6,LE,2,-0.17264878798706312
6328,215000.0,NICE,6,NW,2,0.0009696893887453212
6330,151500.0,NICE,6,LW,2,-0.8323990020151352
6333,371500.0,NICE,6,LR,2,0.3134829486652005
6334,315000.0,NICE,6,IY,2,0.9385094672181109
6341,420000.0,NICE,6,NS,2,0.8690620762677875
6343,240000.0,NICE,6,LC,1,-0.8671226974902969
6345,225000.0,NICE,6,OC,2,0.6259962079416557
6349,725000.0,NICE,6,KV,2,1.9107729405226381
6351,482500.0,NICE,6,LS,2,0.8690620762677875
6354,180000.0,NICE,6,LB,1,-0.06847770156157805
6356,250978.55,NICE,6,IN,1,0.24403555771487714
6358,176300.0,NICE,6,LB,1,0.5218251215161707
6359,283000.0,NICE,6,NX,2,0.03569338486390701
6361,194350.0,NICE,6,NX,1,0.0009696893887453212
6364,410000.0,NICE,6,LV,1,1.0079568581684342
6370,252000.0,NICE,6,LO,2,0.7648909898423024
6372,455000.0,NICE,6,IZ,1,0.8343383807926258
6374,380000.0,NICE,6,LV,1,1.5288122902958596
6377,420000.0,NICE,6,LM,1,0.8343383807926258
6379,251700.0,NICE,6,LO,2,-0.10320139703673974
6386,324000.0,NICE,6,LP,2,-0.13792509251190144
6387,370000.0,NICE,6,KT,1,-0.03375400608641637
6391,365000.0,NICE,6,LO,2,0.03569338486390701
6393,550000.0,NICE,6,KX,1,1.5288122902958596
6397,320000.0,NICE,6,KO,2,0.487101426041009
6399,155000.0,NICE,6,NM,2,-0.8671226974902969
6403,215000.0,NICE,6,ED,2,0.487101426041009
6407,327000.0,NICE,6,ME,2,0.487101426041009
6412,288000.0,NICE,6,LE,2,-0.2420961789373865
6420,595000.0,NICE,6,IV,2,1.2857464219697279
6422,171000.0,NICE,6,NY,2,0.487101426041009
6424,420000.0,NICE,6,NB,1,0.8690620762677875
6426,88000.0,NICE,6,LT,1,-1.1101885658164288
6427,192000.0,NICE,6,EA,2,-0.5893331336890034
6430,186919.0,NICE,6,EW,1,-1.0407411748661053
6433,143500.0,NICE,6,MP,1,-0.8671226974902969
6436,230000.0,NICE,6,LC,2,-0.2768198744125482
6439,233300.0,NICE,6,DZ,2,-0.2768198744125482
6442,155000.0,NICE,6,EW,2,-1.0060174793909435
6444,118500.0,NICE,6,HW,1,0.38293033961552386
6446,715000.0,NICE,6,KT,2,2.7441416319265186
6447,137000.0,NICE,6,IR,1,-0.8671226974902969
6448,422000.0,NICE,6,LR,2,0.8343383807926258
6451,600000.0,NICE,6,LI,1,-1.179635956766752
6452,600000.0,NICE,6,LI,1,-1.1101885658164288
6453,600000.0,NICE,6,LI,1,-0.31154356988770987
6454,600000.0,NICE,6,LI,1,-0.31154356988770987
6455,600000.0,NICE,6,LI,1,-0.31154356988770987
6456,600000.0,NICE,6,LI,1,-0.31154356988770987
6457,600000.0,NICE,6,LI,1,-0.4851620472635183
6458,600000.0,NICE,6,LI,1,-0.31154356988770987
6459,600000.0,NICE,6,LI,1,-0.31154356988770987
6461,400000.0,NICE,6,KY,1,0.487101426041009
6462,116000.0,NICE,6,HD,2,-0.9018463929654585
6464,115000.0,NICE,6,HN,2,0.3482066441403622
6469,70000.0,NICE,6,LA,2,-1.2490833477170755
6471,225000.0,NICE,6,EC,2,-0.4851620472635183
6473,172000.0,NICE,6,NX,2,0.0009696893887453212
6475,135500.0,NICE,6,HZ,2,-0.06847770156157805
6477,145000.0,NICE,6,MP,2,-1.2490833477170755
6480,308950.0,NICE,6,MC,1,0.17458816676455377
6482,160000.0,NICE,6,LO,2,-1.0407411748661053
6483,151000.0,NICE,6,HD,2,-0.7282279155896502
6487,126500.0,NICE,6,LD,3,0.4523777305658473
6488,305000.0,NICE,6,LW,2,0.487101426041009
6490,386000.0,NICE,6,LS,2,-0.2073724834622248
