Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|14/04/2025|Vente|147600,00|26||AV|2370|DE FABRON|6200|NICE|06|88||ND|92||11|28,57|||||||||1|2|Appartement||26|2|||
|||||||000001|11/04/2025|Vente|180500,00|40||RUE|0555|BARBERIS|6300|NICE|06|88||IX|132||140|41,86|260||||||||2|2|Appartement||42|2|||
|||||||000001|11/04/2025|Vente|180500,00|40||RUE|0555|BARBERIS|6300|NICE|06|88||IX|132||140|41,86|260||||||||2|3|Dépendance||0|0|||
|||||||000001|31/03/2025|Vente|37000,00|127||AV|1045|DE LA CALIFORNIE|6200|NICE|06|88||NE|238||1||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/04/2025|Vente|245000,00|14||RUE|2635|FRANCOIS GUISOL|6300|NICE|06|88||KO|207||493|42,74|||||||||1|4|Local industriel. commercial ou assimilé||42|0|||
|||||||000001|27/03/2025|Vente|112165,00|5||PAS|5779|SAINT HUBERT|6100|NICE|06|88||ED|303||15||49|23,00|||||||2|2|Appartement||28|1|||
|||||||000001|27/03/2025|Vente|112165,00|5||PAS|5779|SAINT HUBERT|6100|NICE|06|88||ED|303||15||49|23,00|||||||2|3|Dépendance||0|0|||
|||||||000001|31/03/2025|Vente|227000,00|172||AV|1045|DE LA CALIFORNIE|6200|NICE|06|88||NH|420||13|66,77|||||||||1|3|Dépendance||0|0|||
|||||||000001|31/03/2025|Vente|227000,00|172||AV|1045|DE LA CALIFORNIE|6200|NICE|06|88||NH|420||13|66,77|||||||||1|2|Appartement||66|3|||
|||||||000001|31/03/2025|Vente|227000,00|172||AV|1045|DE LA CALIFORNIE|6200|NICE|06|88||NH|420||13|66,77|||||||||1|3|Dépendance||0|0|||
|||||||000001|25/03/2025|Vente|612000,00|15||BD|2755|GAMBETTA|6000|NICE|06|88||KW|339||15||7|101,48|||||||2|2|Appartement||90|5|||
|||||||000001|25/03/2025|Vente|612000,00|15||BD|2755|GAMBETTA|6000|NICE|06|88||KW|339||15||7|101,48|||||||2|3|Dépendance||0|0|||
|||||||000001|17/04/2025|Vente|345000,00|3||RUE|0835|BLACAS|6000|NICE|06|88||LC|98||4|70,04|||||||||1|2|Appartement||75|3|||
|||||||000001|16/04/2025|Vente|165000,00|10||AV|3217|HENRI MATISSE|6200|NICE|06|88||NR|7||278||95|45,14|||||||2|2|Appartement||44|2|||
|||||||000001|16/04/2025|Vente|165000,00|10||AV|3217|HENRI MATISSE|6200|NICE|06|88||NR|7||278||95|45,14|||||||2|3|Dépendance||0|0|||
|||||||000001|15/04/2025|Vente|370000,00|30||AV|2370|DE FABRON|6200|NICE|06|88||ND|221||612|48,24|826||||||||2|2|Appartement||45|2|||
|||||||000001|15/04/2025|Vente|370000,00|30||AV|2370|DE FABRON|6200|NICE|06|88||ND|221||612|48,24|826||||||||2|3|Dépendance||0|0|||
|||||||000001|15/04/2025|Vente|370000,00|30||AV|2370|DE FABRON|6200|NICE|06|88||ND|221||907||||||||||1|3|Dépendance||0|0|||
|||||||000001|25/03/2025|Vente|535000,00|10||AV|0105|ALFRED DE MUSSET|6100|NICE|06|88||EC|78||16|130,44|||||||||1|2|Appartement||127|5|||
|||||||000001|25/03/2025|Vente|535000,00|10||AV|0105|ALFRED DE MUSSET|6100|NICE|06|88||EC|78||16|130,44|||||||||1|3|Dépendance||0|0|||
|||||||000001|25/03/2025|Vente|535000,00|10||AV|0105|ALFRED DE MUSSET|6100|NICE|06|88||EC|78||16|130,44|||||||||1|3|Dépendance||0|0|||
|||||||000001|25/03/2025|Vente|535000,00|10||AV|0105|ALFRED DE MUSSET|6100|NICE|06|88||EC|78||9||||||||||1|3|Dépendance||0|0|||
|||||||000001|25/03/2025|Vente|535000,00|10||AV|0105|ALFRED DE MUSSET|6100|NICE|06|88||EC|78||8||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/03/2025|Vente|365000,00|112||RUE|5570|DE ROQUEBILLIERE|6300|NICE|06|88||IX|377||132|81,11|||||||||1|2|Appartement||84|3|||
|||||||000001|24/03/2025|Vente|365000,00|112||RUE|5570|DE ROQUEBILLIERE|6300|NICE|06|88||IX|377||132|81,11|||||||||1|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|21000,00|25||AV|3478|JOSEPH GIORDAN|6200|NICE|06|88||NT|223||439||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/04/2025|Vente|300000,00|20||AV|4015|MARECHAL FOCH|6000|NICE|06|88||LB|123||4|66,25|||||||||1|2|Appartement||65|4|||
|||||||000001|15/04/2025|Vente|2288000,00|15||RUE|4210|MICHEL ANGE|6100|NICE|06|88||LO|180||||||||||||0|2|Appartement||73|3|S||610
|||||||000001|15/04/2025|Vente|2288000,00|15||RUE|4210|MICHEL ANGE|6100|NICE|06|88||LO|180||||||||||||0|3|Dépendance||0|0|S||610
|||||||000001|15/04/2025|Vente|2288000,00|15||RUE|4210|MICHEL ANGE|6100|NICE|06|88||LO|180||||||||||||0|2|Appartement||29|1|S||610
|||||||000001|15/04/2025|Vente|2288000,00|15||RUE|4210|MICHEL ANGE|6100|NICE|06|88||LO|180||||||||||||0|2|Appartement||29|1|S||610
|||||||000001|15/04/2025|Vente|2288000,00|15||RUE|4210|MICHEL ANGE|6100|NICE|06|88||LO|180||||||||||||0|4|Local industriel. commercial ou assimilé||923|0|S||610
|||||||000001|15/04/2025|Vente|2288000,00|15||RUE|4210|MICHEL ANGE|6100|NICE|06|88||LO|180||||||||||||0|3|Dépendance||0|0|S||610
|||||||000001|15/04/2025|Vente|2288000,00|15||RUE|4210|MICHEL ANGE|6100|NICE|06|88||LO|180||||||||||||0|3|Dépendance||0|0|S||610
|||||||000001|03/04/2025|Vente|275000,00|2||RUE|4200|MEYERBEER|6000|NICE|06|88||KV|163||45|39,05|64||||||||2|2|Appartement||57|2|||
|||||||000001|03/04/2025|Vente|275000,00|2||RUE|4200|MEYERBEER|6000|NICE|06|88||KV|163||45|39,05|64||||||||2|3|Dépendance||0|0|||
|||||||000001|09/04/2025|Vente|123470,00|12||RUE|2495|FODERE|6300|NICE|06|88||KO|143||130|38,53|||||||||1|2|Appartement||38|2|||
|||||||000001|15/04/2025|Vente|400000,00|11||AV|4275|MIRABEAU|6000|NICE|06|88||LS|61||214|82,23|326||||||||2|2|Appartement||80|3|||
|||||||000001|15/04/2025|Vente|400000,00|9||AV|4275|MIRABEAU|6000|NICE|06|88||LS|61||374||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/04/2025|Vente|400000,00|11||AV|4275|MIRABEAU|6000|NICE|06|88||LS|61||214|82,23|326||||||||2|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|420000,00|270||AV|4965|DE PESSICART|6100|NICE|06|88||EA|639||1082||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|420000,00|270||AV|4965|DE PESSICART|6100|NICE|06|88||EA|639||1213|79,10|||||||||1|2|Appartement||79|3|||
|||||||000001|11/04/2025|Vente|420000,00|270||AV|4965|DE PESSICART|6100|NICE|06|88||EA|639||1213|79,10|||||||||1|3|Dépendance||0|0|||
|||||||000001|04/04/2025|Vente|110000,00|61||AV|1805|CYRILLE BESSET|6100|NICE|06|88||EB|97||109||131||||||||2|3|Dépendance||0|0|||
|||||||000001|04/04/2025|Vente|110000,00|61||AV|1805|CYRILLE BESSET|6100|NICE|06|88||EB|97||109||131||||||||2|2|Appartement||31|1|||
|||||||000001|15/04/2025|Vente|490000,00|37|Z|AV|1810|CYRNOS|6100|NICE|06|88||LX|163||||||||||||0|3|Dépendance||0|0|S||452
|||||||000001|15/04/2025|Vente|490000,00|37|Z|AV|1810|CYRNOS|6100|NICE|06|88||LX|163||||||||||||0|3|Dépendance||0|0|S||452
|||||||000001|15/04/2025|Vente|490000,00|37|Z|AV|1810|CYRNOS|6100|NICE|06|88||LX|163||||||||||||0|2|Appartement||36|2|S||452
|||||||000001|15/04/2025|Vente|490000,00|37|Z|AV|1810|CYRNOS|6100|NICE|06|88||LX|163||||||||||||0|2|Appartement||90|4|S||452
|||||||000001|14/04/2025|Vente|145000,00|17||RUE|2635|FRANCOIS GUISOL|6300|NICE|06|88||KO|189||36||||||||||1|2|Appartement||20|1|||
|||||||000001|15/04/2025|Vente|320000,00|28||BD|2102|DUBOUCHAGE|6000|NICE|06|88||LB|253||106|59,68|38||||||||2|2|Appartement||54|2|||
|||||||000001|15/04/2025|Vente|320000,00|28||BD|2102|DUBOUCHAGE|6000|NICE|06|88||LB|253||106|59,68|38||||||||2|3|Dépendance||0|0|||
|||||||000001|14/04/2025|Vente|143000,00|57||RTE|1070|DE CANTA GALET|6200|NICE|06|88||NA|10||148||||||||||1|2|Appartement||32|2|||
|||||||000001|14/04/2025|Vente|143000,00|57||RTE|1070|DE CANTA GALET|6200|NICE|06|88||NA|10||139||||||||||1|3|Dépendance||0|0|||
|||||||000001|01/04/2025|Vente|282000,00|41||AV|2880|G CLEMENCEAU|6000|NICE|06|88||KY|83||27||||||||||1|2|Appartement||29|2|||
|||||||000001|01/04/2025|Vente|282000,00|41||AV|2880|G CLEMENCEAU|6000|NICE|06|88||KY|83||26||||||||||1|2|Appartement||31|1|||
|||||||000001|15/04/2025|Vente|80000,00|20||RUE|3235|HEROLD|6000|NICE|06|88||KY|159||50|14,13|||||||||1|2|Appartement||14|1|||
|||||||000001|27/03/2025|Vente|28000,00|1||CHE|5140|DES PINS|6000|NICE|06|88||LP|144||69||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/04/2025|Vente|860000,00|44||BD|6655|VICTOR HUGO|6000|NICE|06|88||KY|263||2||42|125,30|||||||2|4|Local industriel. commercial ou assimilé||132|0|||
|||||||000001|01/04/2025|Vente|43000,00|17||RUE|2665|FREDERIC PASSY|6000|NICE|06|88||KX|95||39||||||||||1|3|Dépendance||0|0|||
|||||||000001|31/03/2025|Vente|128000,00|34||AV|5690|SAINT AUGUSTIN|6200|NICE|06|88||NW|291||24|36,67|||||||||1|2|Appartement||22|1|||
|||||||000001|01/04/2025|Vente|168800,00|13||RUE|1025|CAIS DE PIERLAS|6300|NICE|06|88||IX|241||18|47,71|72||||||||2|3|Dépendance||0|0|||
|||||||000001|01/04/2025|Vente|168800,00|13||RUE|1025|CAIS DE PIERLAS|6300|NICE|06|88||IX|241||18|47,71|72||||||||2|2|Appartement||48|2|||
|||||||000001|27/03/2025|Vente|133000,00|39||RUE|6235|SMOLETT|6300|NICE|06|88||IX|403||21|23,58|||||||||1|2|Appartement||23|1|||
|||||||000001|14/04/2025|Vente|140000,00|14||RUE|6455|TRACHEL|6000|NICE|06|88||LS|407||93|27,37|||||||||1|2|Appartement||25|2|||
|||||||000001|11/04/2025|Vente|230000,00|127||CHE|1725|DE LA COSTIERE|6000|NICE|06|88||LZ|31||31|80,79|44||||||||2|2|Appartement||80|4|||
|||||||000001|11/04/2025|Vente|230000,00|127||CHE|1725|DE LA COSTIERE|6000|NICE|06|88||LZ|31||31|80,79|44||||||||2|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|230000,00|127||CHE|1725|DE LA COSTIERE|6000|NICE|06|88||LZ|31||869||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/04/2025|Vente|154000,00|48|B|RTE|3020|DE GRENOBLE|6200|NICE|06|88||OC|39||114|47,58|281||||||||2|2|Appartement||45|2|||
|||||||000001|04/04/2025|Vente|154000,00|48|B|RTE|3020|DE GRENOBLE|6200|NICE|06|88||OC|39||114|47,58|281||||||||2|3|Dépendance||0|0|||
|||||||000001|31/03/2025|Vente|278000,00|7||AV|6020|SAINTE COLETTE|6100|NICE|06|88||HE|275||285|47,24|37||||||||2|2|Appartement||47|2|||
|||||||000001|31/03/2025|Vente|278000,00|7||AV|6020|SAINTE COLETTE|6100|NICE|06|88||HE|275||285|47,24|37||||||||2|3|Dépendance||0|0|||
|||||||000001|31/03/2025|Vente|278000,00|7||AV|6020|SAINTE COLETTE|6100|NICE|06|88||HE|275||69||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/04/2025|Vente en l'état futur d'achèvement|38000,00|293||AV|4965|DE PESSICART|6100|NICE|06|88||DA|284||39||||||||||1||||||||
|||||||000001|14/04/2025|Vente en l'état futur d'achèvement|38000,00|293||AV|4965|DE PESSICART|6100|NICE|06|88||DA|284||40||||||||||1||||||||
|||||||000001|09/04/2025|Vente|125000,00|176||RTE|6480|DE TURIN|6300|NICE|06|88||HZ|60||185|38,48|||||||||1|2|Appartement||38|2|||
|||||||000001|09/04/2025|Vente|125000,00|176||RTE|6480|DE TURIN|6300|NICE|06|88||HZ|60||10||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/03/2025|Vente|132400,00|2||PL|6790|WILSON|6000|NICE|06|88||LC|67||16|191,00|47||||||||2|4|Local industriel. commercial ou assimilé||191|0|||
|||||||000001|28/03/2025|Vente|132400,00|5||RUE|2505|FONCET|6000|NICE|06|88||LC|67||37||||||||||1|4|Local industriel. commercial ou assimilé||17|0|||
|||||||000001|17/04/2025|Vente|560000,00|58||AV|1715|CORNICHE FLEURIE|6200|NICE|06|88||NM|217||341|104,51|||||||||1|2|Appartement||110|5|||
|||||||000001|17/04/2025|Vente|560000,00|58||AV|1715|CORNICHE FLEURIE|6200|NICE|06|88||NM|217||341|104,51|||||||||1|3|Dépendance||0|0|||
|||||||000001|17/04/2025|Vente|560000,00|58||AV|1715|CORNICHE FLEURIE|6200|NICE|06|88||NM|217||286||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/04/2025|Vente|130000,00|14||BD|3220|HENRI SAPPIA|6100|NICE|06|88||EK|74||2831||2905|68,25|||||||2|3|Dépendance||0|0|||
|||||||000001|18/04/2025|Vente|130000,00|14||BD|3220|HENRI SAPPIA|6100|NICE|06|88||EK|74||2831||2905|68,25|||||||2|2|Appartement||74|4|||
|||||||000001|14/04/2025|Vente|124000,00|5||RUE|0230|ANDRIOLI|6000|NICE|06|88||KW|278||153|18,45|||||||||1|2|Appartement||20|1|||
|||||||000001|11/04/2025|Vente|420000,00|6||AV|3795|LYMPIA|6300|NICE|06|88||KL|21||29||9||||||||2|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|420000,00|6||AV|3795|LYMPIA|6300|NICE|06|88||KL|21||29||9||||||||2|2|Appartement||56|2|||
|||||||000001|02/04/2025|Vente|204456,00|71||BD|1265|DE CESSOLE|6100|NICE|06|88||LX|229||102|44,52|||||||||1|2|Appartement||45|2|||
|||||||000001|28/03/2025|Vente|170000,00|6||BD|2755|GAMBETTA|6000|NICE|06|88||KV|332||444|43,16|454||||||||2|4|Local industriel. commercial ou assimilé||23|0|||
|||||||000001|16/04/2025|Vente|310000,00|4||RUE|1235|CAVENDISH|6100|NICE|06|88||LV|86||25||43|49,16|||||||2|2|Appartement||54|2|||
|||||||000001|16/04/2025|Vente|310000,00|4||RUE|1235|CAVENDISH|6100|NICE|06|88||LV|86||25||43|49,16|||||||2|3|Dépendance||0|0|||
|||||||000001|28/03/2025|Vente|50560,00|55||RUE|0455|AUGUSTE GAL|6300|NICE|06|88||IW|10||419|18,10|||||||||1|3|Dépendance||0|0|||
|||||||000001|28/03/2025|Vente|50560,00|55||RUE|0455|AUGUSTE GAL|6300|NICE|06|88||IW|10||419|18,10|||||||||1|2|Appartement||17|1|||
|||||||000001|28/03/2025|Vente|50560,00|55||RUE|0455|AUGUSTE GAL|6300|NICE|06|88||IW|10||222||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/03/2025|Vente|213698,00|7||RUE|3610|LEOTARDI|6300|NICE|06|88||IW|293||19|44,67|5||||||||2|2|Appartement||35|2|||
|||||||000001|17/04/2025|Vente|135000,00|51||AV|1715|CORNICHE FLEURIE|6200|NICE|06|88||OI|368||2340||2369|29,04|||||||2|3|Dépendance||0|0|||
|||||||000001|17/04/2025|Vente|135000,00|51||AV|1715|CORNICHE FLEURIE|6200|NICE|06|88||OI|368||2340||2369|29,04|||||||2|2|Appartement||29|1|||
|||||||000001|17/04/2025|Vente|135000,00|51||AV|1715|CORNICHE FLEURIE|6200|NICE|06|88||OI|368||2340||2369|29,04|||||||2|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|100100,00|27||AV|3478|JOSEPH GIORDAN|6200|NICE|06|88||NI|172||209|14,87|||||||||1|2|Appartement||15|1|||
|||||||000001|11/04/2025|Vente|100100,00|27||AV|3478|JOSEPH GIORDAN|6200|NICE|06|88||NI|172||209|14,87|||||||||1|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|390000,00|255||PROM|0240|DES ANGLAIS|6200|NICE|06|88||NH|133||28||40||||||||2|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|390000,00|255||PROM|0240|DES ANGLAIS|6200|NICE|06|88||NH|133||28||40||||||||2|2|Appartement||50|2|||
|||||||000001|11/04/2025|Vente|507000,00|54||BD|2630|FRANCOIS GROSSO|6000|NICE|06|88||KX|203||1||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|507000,00|54||BD|2630|FRANCOIS GROSSO|6000|NICE|06|88||KX|203||6||60|116,22|7||||||3|2|Appartement||120|5|||
|||||||000001|11/04/2025|Vente|507000,00|54||BD|2630|FRANCOIS GROSSO|6000|NICE|06|88||KX|203||6||60|116,22|7||||||3|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|35000,00|66||AV|0910|BORRIGLIONE|6100|NICE|06|88||LN|532||345||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|310000,00|3||RUE|1970|DIDEROT|6000|NICE|06|88||LS|225||14||8|79,80|||||||2|2|Appartement||78|4|||
|||||||000001|11/04/2025|Vente|310000,00|3||RUE|1970|DIDEROT|6000|NICE|06|88||LS|225||14||8|79,80|||||||2|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|500000,00|101||AV|1715|CORNICHE FLEURIE|6200|NICE|06|88||OL|151||13||||||||||1|2|Appartement||95|5|||
|||||||000001|11/04/2025|Vente|500000,00|101||AV|1715|CORNICHE FLEURIE|6200|NICE|06|88||OL|151||109||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|500000,00|101||AV|1715|CORNICHE FLEURIE|6200|NICE|06|88||OL|151||13||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|147000,00|1||BD|3220|HENRI SAPPIA|6100|NICE|06|88||EK|74||222||270|69,72|||||||2|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|147000,00|1||BD|3220|HENRI SAPPIA|6100|NICE|06|88||EK|74||222||270|69,72|||||||2|2|Appartement||74|4|||
|||||||000001|11/04/2025|Vente|33000,00|12||RUE|2495|FODERE|6300|NICE|06|88||KO|143||65||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/04/2025|Vente|1330000,00|185||RTE|5910|ST PIERRE FERIC|6000|NICE|06|88||LY|333||||||||||||0||||||T||356
|||||||000001|11/04/2025|Vente|1330000,00|205|A|RTE|5910|ST PIERRE FERIC|6000|NICE|06|88||LY|335||||||||||||0|3|Dépendance||0|0|S||500
|||||||000001|11/04/2025|Vente|1330000,00|205|A|RTE|5910|ST PIERRE FERIC|6000|NICE|06|88||LY|335||||||||||||0|1|Maison||135|4|S||500
|||||||000001|11/04/2025|Vente|1330000,00|205|A|RTE|5910|ST PIERRE FERIC|6000|NICE|06|88||LY|335||||||||||||0|3|Dépendance||0|0|T||1016
|||||||000001|11/04/2025|Vente|1330000,00|205|A|RTE|5910|ST PIERRE FERIC|6000|NICE|06|88||LY|335||||||||||||0|1|Maison||135|4|T||1016
|||||||000001|15/04/2025|Vente|100000,00|2||BD|5345|RAIMBALDI|6000|NICE|06|88||LB|9||116||23||||||||2|3|Dépendance||0|0|||
|||||||000001|15/04/2025|Vente|100000,00|2||BD|5345|RAIMBALDI|6000|NICE|06|88||LB|9||116||23||||||||2|2|Appartement||29|1|||
|||||||000001|15/04/2025|Vente|332058,00|43|B|AV|2880|G CLEMENCEAU|6000|NICE|06|88||KY|81||5|50,96|||||||||1|3|Dépendance||0|0|||
|||||||000001|15/04/2025|Vente|332058,00|43|B|AV|2880|G CLEMENCEAU|6000|NICE|06|88||KY|81||5|50,96|||||||||1|2|Appartement||50|2|||
|||||||000001|08/04/2025|Vente|143000,00|7||AV|2955|GLORIA|6200|NICE|06|88||MP|491||273|23,77|||||||||1|2|Appartement||24|1|||
|||||||000001|17/04/2025|Vente|245000,00|14||RUE|5600|ROSSINI|6000|NICE|06|88||LA|299||23||71|49,09|||||||2|2|Appartement||54|1|||
|||||||000001|17/04/2025|Vente|245000,00|14||RUE|5600|ROSSINI|6000|NICE|06|88||LA|299||23||71|49,09|||||||2|3|Dépendance||0|0|||
|||||||000001|07/04/2025|Vente|225000,00|2||AV|1160|DE CARRAS|6200|NICE|06|88||NW|417||104|47,73|||||||||1|2|Appartement||47|2|||
|||||||000001|17/04/2025|Vente|95000,00|54||AV|0900|DE LA BORNALA|6200|NICE|06|88||MR|365||80|21,46|||||||||1|2|Appartement||22|1|||
|||||||000001|17/04/2025|Vente|220000,00|121||PROM|0240|DES ANGLAIS|6200|NICE|06|88||MP|277||3|37,20|||||||||1|2|Appartement||37|2|||
|||||||000001|17/04/2025|Vente|220000,00|121||PROM|0240|DES ANGLAIS|6200|NICE|06|88||MP|277||14||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/04/2025|Vente en l'état futur d'achèvement|345000,00|||RUE|2200|EDOUARD SCOFFIER|6300|NICE|06|88||IY|279||45||||||||||1||||||||
|||||||000001|22/04/2025|Vente|100000,00|54||AV|0900|DE LA BORNALA|6200|NICE|06|88||MR|365||40|20,23|||||||||1|2|Appartement||20|1|||
|||||||000001|18/04/2025|Vente|90000,00|14||RUE|5210|DU PONT VIEUX|6300|NICE|06|88||KR|26||11||5||6||7||||4|4|Local industriel. commercial ou assimilé||31|0|||
|||||||000001|11/04/2025|Vente|30000,00|27||AV|3478|JOSEPH GIORDAN|6200|NICE|06|88||NI|172||162||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/04/2025|Vente|20000,00|25||COR|0214|ANDRE DE JOLY|6300|NICE|06|88||IZ|28||171||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/04/2025|Vente|180000,00|16||AV|4590|DES ORANGERS|6000|NICE|06|88||KW|120||22||||||||||1|2|Appartement||33|2|||
|||||||000001|17/04/2025|Vente|589070,00|29||RUE|6130|SCALIERO|6300|NICE|06|88||IX|175||133|65,18|||||||||1|2|Appartement||64|3|||
|||||||000001|28/03/2025|Vente|160144,00|23||AV|1965|DES DIABLES BLEUS|6300|NICE|06|88||IW|59||67|48,03|||||||||1|2|Appartement||51|2|||
|||||||000001|01/04/2025|Vente|507550,00|1||RES|A251|LE NEGRESCO|6000|NICE|06|88||KV|237||133|63,50|||||||||1|2|Appartement||43|2|||
|||||||000001|02/04/2025|Vente|340000,00|3||RUE|0455|AUGUSTE GAL|6300|NICE|06|88||IX|223||10|57,73|||||||||1|2|Appartement||60|3|||
|||||||000001|27/03/2025|Vente|86000,00|4||BD|1410|CIMIEZ|6000|NICE|06|88||LE|363||112|12,26|||||||||1|3|Dépendance||0|0|||
|||||||000001|22/04/2025|Vente|345000,00|19||RUE|0137|ALPHONSE 1|6200|NICE|06|88||OC|170||29||76||||||||2|3|Dépendance||0|0|||
|||||||000001|22/04/2025|Vente|345000,00|19||RUE|0137|ALPHONSE 1|6200|NICE|06|88||OC|170||53||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/04/2025|Vente|345000,00|19||RUE|0137|ALPHONSE 1|6200|NICE|06|88||OC|170||54||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/04/2025|Vente|345000,00|19||RUE|0137|ALPHONSE 1|6200|NICE|06|88||OC|170||29||76||||||||2|2|Appartement||60|2|||
|||||||000001|22/04/2025|Vente|345000,00|19||RUE|0137|ALPHONSE 1|6200|NICE|06|88||OC|170||29||76||||||||2|3|Dépendance||0|0|||
|||||||000001|26/03/2025|Vente|19500,00|6||RUE|5225|DES POTIERS|6000|NICE|06|88||KW|311||124||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/04/2025|Vente|344000,00|31||BD|5485|DE RIQUIER|6300|NICE|06|88||IW|159||51||70|62,09|||||||2|3|Dépendance||0|0|||
|||||||000001|14/04/2025|Vente|344000,00|31||BD|5485|DE RIQUIER|6300|NICE|06|88||IW|159||51||70|62,09|||||||2|2|Appartement||59|2|||
|||||||000001|08/04/2025|Vente|323100,00|11||AV|3234|HENRI MUSSO|6100|NICE|06|88||EX|79||1083||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/04/2025|Vente|323100,00|11||AV|3234|HENRI MUSSO|6100|NICE|06|88||EX|79||903|80,25|914||||||||2|3|Dépendance||0|0|||
|||||||000001|08/04/2025|Vente|323100,00|11||AV|3234|HENRI MUSSO|6100|NICE|06|88||EX|79||903|80,25|914||||||||2|2|Appartement||73|4|||
|||||||000001|25/03/2025|Vente|342000,00|13||RUE|4630|PAGANINI|6000|NICE|06|88||LA|71||25|87,28|||||||||1|2|Appartement||88|4|||
|||||||000001|14/04/2025|Vente|40000,00|24||RUE|1885|DELILLE|6000|NICE|06|88||LD|28||24||||||||||1|2|Appartement||11|1|||
|||||||000001|01/04/2025|Vente|215000,00|45||RUE|0555|BARBERIS|6300|NICE|06|88||IX|151||211||23||||||||2|3|Dépendance||0|0|||
|||||||000001|01/04/2025|Vente|215000,00|45||RUE|0555|BARBERIS|6300|NICE|06|88||IX|151||211||23||||||||2|2|Appartement||52|2|||
|||||||000001|23/04/2025|Vente|460000,00|1|T|RUE|0790|BERLIOZ|6000|NICE|06|88||KY|242||30||66|72,41|||||||2|2|Appartement||76|4|||
|||||||000001|23/04/2025|Vente|460000,00|1|T|RUE|0790|BERLIOZ|6000|NICE|06|88||KY|242||30||66|72,41|||||||2|3|Dépendance||0|0|||
|||||||000001|15/04/2025|Vente|70000,00|14||RUE|4630|PAGANINI|6000|NICE|06|88||LA|146||71|14,12|||||||||1|2|Appartement||15|1|||
|||||||000001|17/04/2025|Vente|273000,00|128||AV|3550|DE LA LANTERNE|6200|NICE|06|88||NO|95||139||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/04/2025|Vente|273000,00|128||AV|3550|DE LA LANTERNE|6200|NICE|06|88||NO|95||174|80,06|||||||||1|2|Appartement||83|3|||
|||||||000001|27/03/2025|Vente|25000,00|80||AV|0950|DE BRANCOLAR|6100|NICE|06|88||HB|162||137||||||||||1|3|Dépendance||0|0|||
|||||||000001|31/03/2025|Vente|260000,00|16||RUE|1598|COMBATT EN AFRIQUE DU NORD|6000|NICE|06|88||LT|188||17|48,45|||||||||1|2|Appartement||56|3|||
|||||||000001|08/04/2025|Vente|190000,00|220||AV|1045|DE LA CALIFORNIE|6200|NICE|06|88||NW|385||151|29,01|||||||||1|2|Appartement||29|1|||
|||||||000001|08/04/2025|Vente|190000,00|220||AV|1045|DE LA CALIFORNIE|6200|NICE|06|88||NW|385||167||||||||||1|3|Dépendance||0|0|||
